visit_id,client_id,therapist_id,service_id,visit_ts
5889,574-92-3858,280-65-5827,0,"2022/03/29, 20:40:22"
5890,830-11-8837,030-45-1969,3,"2022/04/23, 16:02:54"
5891,830-11-8837,030-45-1969,0,"2022/03/25, 11:03:25"
5892,488-22-2850,030-45-1969,3,"2022/02/01, 06:41:39"
5893,488-22-2850,280-65-5827,2,"2022/02/07, 21:08:31"
5894,148-49-3184,150-60-1665,3,"2022/04/26, 17:52:12"
5895,488-22-2850,030-45-1969,2,"2022/01/22, 17:48:12"
5896,594-87-8512,280-65-5827,4,"2022/04/16, 06:23:18"
5897,148-49-3184,030-45-1969,3,"2022/06/15, 01:17:53"
5898,431-25-4334,280-65-5827,4,"2022/05/15, 18:38:14"
5899,148-49-3184,280-65-5827,1,"2022/02/28, 06:59:46"
5900,574-92-3858,150-60-1665,1,"2022/01/04, 03:16:58"
5901,877-33-4462,150-60-1665,2,"2022/04/21, 17:37:17"
5902,594-87-8512,150-60-1665,3,"2022/02/18, 01:34:51"
5903,038-37-7264,280-65-5827,1,"2022/04/17, 18:04:36"
5904,431-25-4334,030-45-1969,2,"2022/03/18, 09:30:23"
5905,154-64-9693,030-45-1969,0,"2022/03/01, 03:49:40"
5906,154-64-9693,150-60-1665,1,"2022/01/04, 04:57:36"
5907,877-33-4462,150-60-1665,0,"2022/02/15, 23:34:26"
5908,574-92-3858,030-45-1969,2,"2022/05/18, 01:05:30"
5909,594-87-8512,280-65-5827,0,"2022/05/27, 13:09:51"
5910,898-73-3339,150-60-1665,4,"2022/06/21, 17:20:11"
5911,038-37-7264,150-60-1665,2,"2022/05/31, 20:44:19"
5912,574-92-3858,030-45-1969,0,"2022/06/17, 06:26:50"
5913,830-11-8837,280-65-5827,1,"2022/04/09, 03:18:45"
5914,488-22-2850,030-45-1969,1,"2022/04/04, 20:38:49"
5915,898-73-3339,280-65-5827,4,"2022/04/15, 19:25:49"
5916,830-11-8837,030-45-1969,0,"2022/05/29, 09:19:57"
5917,830-11-8837,280-65-5827,1,"2022/06/09, 10:07:27"
5918,488-22-2850,150-60-1665,2,"2022/05/03, 15:26:20"
5919,830-11-8837,280-65-5827,2,"2022/06/05, 09:25:11"
5920,148-49-3184,280-65-5827,1,"2022/02/16, 10:27:41"
5921,488-22-2850,280-65-5827,4,"2022/04/30, 18:35:12"
5922,148-49-3184,280-65-5827,2,"2022/05/08, 23:55:53"
5923,594-87-8512,280-65-5827,4,"2022/01/17, 09:32:54"
5924,830-11-8837,280-65-5827,1,"2022/05/19, 20:21:30"
5925,148-49-3184,150-60-1665,0,"2022/02/11, 18:50:29"
5926,148-49-3184,280-65-5827,2,"2022/01/22, 01:01:20"
5927,154-64-9693,030-45-1969,2,"2022/03/06, 02:18:13"
5928,574-92-3858,150-60-1665,0,"2022/03/09, 00:41:02"
5929,594-87-8512,280-65-5827,0,"2022/02/23, 16:25:51"
5930,574-92-3858,150-60-1665,4,"2022/04/21, 05:41:15"
5931,898-73-3339,030-45-1969,1,"2022/04/24, 18:25:27"
5932,038-37-7264,150-60-1665,1,"2022/05/20, 05:10:40"
5933,594-87-8512,150-60-1665,0,"2022/04/16, 03:11:14"
5934,877-33-4462,280-65-5827,1,"2022/03/26, 13:35:54"
5935,154-64-9693,030-45-1969,3,"2022/06/08, 23:04:14"
5936,148-49-3184,150-60-1665,1,"2022/05/09, 06:23:28"
5937,898-73-3339,030-45-1969,3,"2022/02/25, 03:21:34"
5938,574-92-3858,150-60-1665,1,"2022/03/02, 00:06:29"
5939,488-22-2850,280-65-5827,1,"2022/05/15, 09:16:07"
5940,898-73-3339,030-45-1969,2,"2022/05/11, 23:17:40"
5941,038-37-7264,280-65-5827,3,"2022/01/21, 06:36:40"
5942,594-87-8512,150-60-1665,3,"2022/01/27, 19:37:36"
5943,488-22-2850,280-65-5827,1,"2022/02/06, 06:25:25"
5944,877-33-4462,150-60-1665,4,"2022/05/24, 23:24:32"
5945,594-87-8512,030-45-1969,3,"2022/06/18, 06:53:45"
5946,154-64-9693,150-60-1665,0,"2022/06/13, 14:16:09"
5947,594-87-8512,280-65-5827,0,"2022/06/17, 04:32:02"
5948,898-73-3339,030-45-1969,0,"2022/04/14, 00:50:45"
5949,431-25-4334,280-65-5827,3,"2022/03/01, 08:22:14"
5950,488-22-2850,280-65-5827,3,"2022/04/28, 02:52:00"
5951,038-37-7264,030-45-1969,3,"2022/06/14, 21:50:09"
5952,154-64-9693,150-60-1665,3,"2022/05/29, 05:49:06"
5953,877-33-4462,030-45-1969,3,"2022/01/24, 18:21:58"
5954,574-92-3858,150-60-1665,0,"2022/06/04, 04:54:24"
5955,898-73-3339,030-45-1969,3,"2022/03/02, 23:03:40"
5956,898-73-3339,030-45-1969,1,"2022/04/04, 04:59:32"
5957,594-87-8512,280-65-5827,0,"2022/06/07, 23:18:26"
5958,154-64-9693,280-65-5827,3,"2022/05/05, 00:38:46"
5959,898-73-3339,030-45-1969,2,"2022/02/03, 20:48:31"
5960,431-25-4334,150-60-1665,2,"2022/05/12, 06:09:54"
5961,830-11-8837,280-65-5827,2,"2022/06/19, 04:57:34"
5962,431-25-4334,150-60-1665,1,"2022/05/22, 11:15:22"
5963,574-92-3858,030-45-1969,2,"2022/04/23, 11:07:58"
5964,038-37-7264,280-65-5827,4,"2022/06/14, 03:38:22"
5965,038-37-7264,030-45-1969,3,"2022/02/19, 03:50:59"
5966,594-87-8512,150-60-1665,2,"2022/04/10, 00:55:00"
5967,431-25-4334,150-60-1665,4,"2022/05/14, 15:04:58"
5968,148-49-3184,150-60-1665,4,"2022/05/16, 02:04:35"
5969,154-64-9693,280-65-5827,4,"2022/03/02, 04:24:08"
5970,594-87-8512,150-60-1665,4,"2022/05/26, 03:56:59"
5971,830-11-8837,030-45-1969,0,"2022/04/26, 15:28:31"
5972,488-22-2850,030-45-1969,1,"2022/06/20, 05:41:16"
5973,488-22-2850,030-45-1969,3,"2022/03/18, 03:53:23"
5974,594-87-8512,150-60-1665,4,"2022/06/28, 17:25:57"
5975,038-37-7264,150-60-1665,4,"2022/06/12, 05:03:27"
5976,830-11-8837,030-45-1969,2,"2022/06/11, 00:14:15"
5977,154-64-9693,150-60-1665,1,"2022/06/19, 00:39:34"
5978,431-25-4334,150-60-1665,3,"2022/02/06, 01:16:08"
5979,154-64-9693,030-45-1969,3,"2022/05/07, 00:29:39"
5980,488-22-2850,280-65-5827,3,"2022/02/03, 02:26:26"
5981,154-64-9693,280-65-5827,3,"2022/05/21, 12:25:41"
5982,574-92-3858,280-65-5827,0,"2022/05/12, 08:23:00"
5983,877-33-4462,030-45-1969,2,"2022/01/06, 19:49:23"
5984,431-25-4334,150-60-1665,1,"2022/01/09, 15:25:18"
5985,830-11-8837,150-60-1665,3,"2022/06/26, 23:59:58"
5986,898-73-3339,280-65-5827,1,"2022/06/11, 15:03:56"
5987,574-92-3858,030-45-1969,4,"2022/05/29, 00:11:15"
5988,594-87-8512,280-65-5827,2,"2022/06/18, 16:13:20"
5989,877-33-4462,280-65-5827,2,"2022/02/28, 22:42:29"
5990,830-11-8837,030-45-1969,0,"2022/03/28, 12:35:13"
5991,148-49-3184,030-45-1969,3,"2022/03/19, 19:12:53"
5992,148-49-3184,280-65-5827,3,"2022/06/28, 00:21:56"
5993,898-73-3339,030-45-1969,2,"2022/02/28, 03:21:54"
5994,574-92-3858,030-45-1969,3,"2022/06/24, 14:02:28"
5995,574-92-3858,280-65-5827,4,"2022/02/14, 00:06:21"
5996,038-37-7264,030-45-1969,4,"2022/02/13, 08:05:53"
5997,038-37-7264,030-45-1969,4,"2022/03/14, 12:45:50"
5998,154-64-9693,030-45-1969,4,"2022/02/11, 17:09:36"
5999,148-49-3184,150-60-1665,0,"2022/06/01, 07:08:22"
6000,038-37-7264,030-45-1969,0,"2022/04/25, 05:12:36"
6001,877-33-4462,150-60-1665,2,"2022/06/04, 19:38:24"
6002,898-73-3339,150-60-1665,1,"2022/06/20, 00:14:06"
6003,898-73-3339,280-65-5827,0,"2022/02/09, 14:25:13"
6004,594-87-8512,030-45-1969,2,"2022/04/10, 21:17:03"
6005,594-87-8512,150-60-1665,3,"2022/04/26, 04:42:03"
6006,877-33-4462,030-45-1969,3,"2022/05/22, 01:21:31"
6007,038-37-7264,280-65-5827,3,"2022/02/01, 06:42:18"
6008,594-87-8512,030-45-1969,3,"2022/05/26, 08:47:25"
6009,898-73-3339,150-60-1665,2,"2022/04/25, 06:53:52"
6010,154-64-9693,030-45-1969,0,"2022/03/13, 17:27:52"
6011,594-87-8512,150-60-1665,2,"2022/06/13, 05:36:27"
6012,154-64-9693,280-65-5827,2,"2022/01/06, 09:36:19"
6013,431-25-4334,150-60-1665,1,"2022/06/25, 05:28:35"
6014,148-49-3184,150-60-1665,1,"2022/02/07, 04:20:18"
6015,574-92-3858,280-65-5827,3,"2022/02/10, 22:44:40"
6016,431-25-4334,280-65-5827,1,"2022/03/19, 15:06:20"
6017,594-87-8512,150-60-1665,4,"2022/02/08, 22:44:55"
6018,830-11-8837,030-45-1969,4,"2022/03/25, 01:45:11"
6019,488-22-2850,150-60-1665,2,"2022/05/12, 22:27:30"
6020,898-73-3339,150-60-1665,0,"2022/04/29, 01:30:21"
6021,594-87-8512,150-60-1665,2,"2022/01/13, 20:49:43"
6022,898-73-3339,150-60-1665,4,"2022/03/05, 01:49:32"
6023,594-87-8512,150-60-1665,2,"2022/05/30, 13:02:54"
6024,038-37-7264,030-45-1969,0,"2022/03/23, 15:39:48"
6025,830-11-8837,030-45-1969,3,"2022/03/25, 09:44:46"
6026,154-64-9693,280-65-5827,4,"2022/04/28, 12:54:14"
6027,431-25-4334,030-45-1969,1,"2022/05/29, 01:09:08"
6028,431-25-4334,150-60-1665,2,"2022/01/20, 10:24:12"
6029,038-37-7264,030-45-1969,4,"2022/06/06, 16:27:21"
6030,148-49-3184,150-60-1665,0,"2022/02/17, 20:01:20"
6031,154-64-9693,030-45-1969,4,"2022/03/18, 19:39:30"
6032,574-92-3858,030-45-1969,1,"2022/01/11, 02:51:28"
6033,431-25-4334,150-60-1665,3,"2022/01/09, 01:18:01"
6034,574-92-3858,280-65-5827,2,"2022/05/27, 04:08:14"
6035,877-33-4462,030-45-1969,0,"2022/06/09, 10:17:15"
6036,154-64-9693,030-45-1969,1,"2022/03/14, 10:42:12"
6037,877-33-4462,280-65-5827,3,"2022/06/11, 19:31:34"
6038,877-33-4462,280-65-5827,1,"2022/01/23, 18:24:11"
6039,574-92-3858,280-65-5827,3,"2022/02/23, 11:14:20"
6040,154-64-9693,030-45-1969,1,"2022/04/21, 20:46:42"
6041,038-37-7264,280-65-5827,1,"2022/01/03, 09:50:24"
6042,148-49-3184,280-65-5827,2,"2022/05/03, 04:04:21"
6043,877-33-4462,280-65-5827,4,"2022/03/07, 22:29:32"
6044,898-73-3339,150-60-1665,0,"2022/03/10, 17:52:46"
6045,431-25-4334,150-60-1665,4,"2022/04/14, 07:47:27"
6046,431-25-4334,150-60-1665,0,"2022/06/16, 02:07:50"
6047,038-37-7264,150-60-1665,4,"2022/04/04, 18:16:09"
6048,488-22-2850,280-65-5827,2,"2022/02/01, 06:03:45"
6049,148-49-3184,280-65-5827,4,"2022/05/26, 15:34:04"
6050,488-22-2850,280-65-5827,0,"2022/06/23, 23:47:01"
6051,574-92-3858,280-65-5827,3,"2022/06/26, 05:28:51"
6052,594-87-8512,150-60-1665,3,"2022/01/30, 18:27:51"
6053,898-73-3339,280-65-5827,0,"2022/06/13, 23:43:49"
6054,830-11-8837,280-65-5827,0,"2022/05/10, 16:41:57"
6055,154-64-9693,280-65-5827,3,"2022/01/19, 22:38:27"
6056,877-33-4462,030-45-1969,3,"2022/05/25, 20:43:17"
6057,154-64-9693,280-65-5827,4,"2022/06/25, 10:27:41"
6058,038-37-7264,030-45-1969,3,"2022/05/30, 10:09:23"
6059,154-64-9693,150-60-1665,3,"2022/06/12, 23:56:33"
6060,877-33-4462,150-60-1665,0,"2022/01/15, 23:37:41"
6061,431-25-4334,150-60-1665,0,"2022/04/25, 06:57:46"
6062,038-37-7264,150-60-1665,0,"2022/02/24, 04:25:29"
6063,594-87-8512,280-65-5827,4,"2022/01/08, 02:37:18"
6064,898-73-3339,150-60-1665,1,"2022/06/13, 15:00:20"
6065,594-87-8512,030-45-1969,0,"2022/04/25, 06:33:32"
6066,594-87-8512,150-60-1665,0,"2022/04/05, 19:38:04"
6067,898-73-3339,280-65-5827,0,"2022/06/04, 00:04:46"
6068,154-64-9693,030-45-1969,2,"2022/02/09, 02:22:29"
6069,877-33-4462,030-45-1969,4,"2022/05/17, 02:45:18"
6070,038-37-7264,280-65-5827,2,"2022/04/05, 16:47:53"
6071,594-87-8512,150-60-1665,1,"2022/03/14, 04:46:39"
6072,154-64-9693,280-65-5827,1,"2022/06/08, 17:59:52"
6073,488-22-2850,280-65-5827,2,"2022/04/06, 10:23:23"
6074,488-22-2850,150-60-1665,3,"2022/02/11, 12:42:02"
6075,830-11-8837,030-45-1969,2,"2022/02/18, 12:06:37"
6076,431-25-4334,150-60-1665,0,"2022/03/09, 14:36:10"
6077,877-33-4462,150-60-1665,3,"2022/03/26, 21:26:44"
6078,574-92-3858,280-65-5827,1,"2022/03/17, 20:01:59"
6079,594-87-8512,030-45-1969,4,"2022/06/23, 06:07:26"
6080,148-49-3184,030-45-1969,4,"2022/04/03, 15:46:19"
6081,898-73-3339,030-45-1969,3,"2022/06/17, 00:50:13"
6082,898-73-3339,030-45-1969,2,"2022/06/04, 06:18:08"
6083,488-22-2850,150-60-1665,4,"2022/01/12, 10:41:45"
6084,148-49-3184,280-65-5827,2,"2022/01/11, 19:26:51"
6085,154-64-9693,280-65-5827,2,"2022/02/13, 17:06:08"
6086,488-22-2850,280-65-5827,0,"2022/03/21, 16:09:37"
6087,594-87-8512,030-45-1969,2,"2022/05/22, 15:04:24"
6088,431-25-4334,150-60-1665,1,"2022/04/16, 15:30:33"
6089,898-73-3339,150-60-1665,4,"2022/02/16, 06:12:59"
6090,574-92-3858,030-45-1969,1,"2022/01/01, 10:32:54"
6091,830-11-8837,150-60-1665,0,"2022/06/19, 11:00:19"
6092,154-64-9693,150-60-1665,0,"2022/05/30, 16:08:21"
6093,038-37-7264,030-45-1969,2,"2022/01/27, 01:56:08"
6094,488-22-2850,280-65-5827,4,"2022/05/27, 21:15:26"
6095,830-11-8837,150-60-1665,1,"2022/03/21, 10:41:22"
6096,877-33-4462,150-60-1665,1,"2022/04/29, 01:18:17"
6097,488-22-2850,150-60-1665,4,"2022/04/16, 11:22:22"
6098,154-64-9693,030-45-1969,4,"2022/01/14, 14:23:00"
6099,877-33-4462,150-60-1665,2,"2022/06/07, 14:08:12"
6100,830-11-8837,150-60-1665,4,"2022/03/14, 09:32:25"
6101,898-73-3339,280-65-5827,2,"2022/01/28, 04:48:50"
6102,574-92-3858,280-65-5827,2,"2022/06/09, 13:24:31"
6103,038-37-7264,150-60-1665,4,"2022/02/04, 12:09:30"
6104,574-92-3858,030-45-1969,4,"2022/03/05, 23:40:51"
6105,830-11-8837,280-65-5827,2,"2022/03/26, 07:59:59"
6106,574-92-3858,030-45-1969,3,"2022/03/02, 06:13:27"
6107,431-25-4334,150-60-1665,0,"2022/03/01, 14:34:42"
6108,488-22-2850,150-60-1665,3,"2022/05/03, 17:03:46"
6109,830-11-8837,150-60-1665,3,"2022/02/22, 11:51:35"
6110,594-87-8512,030-45-1969,1,"2022/05/29, 12:09:46"
6111,431-25-4334,150-60-1665,4,"2022/06/24, 08:13:00"
6112,877-33-4462,030-45-1969,1,"2022/05/30, 11:25:49"
6113,877-33-4462,150-60-1665,4,"2022/05/27, 23:12:31"
6114,594-87-8512,280-65-5827,0,"2022/03/18, 06:35:02"
6115,594-87-8512,030-45-1969,3,"2022/05/04, 06:54:58"
6116,898-73-3339,280-65-5827,0,"2022/03/04, 15:02:32"
6117,830-11-8837,030-45-1969,3,"2022/03/28, 13:57:22"
6118,431-25-4334,280-65-5827,2,"2022/05/12, 11:54:53"
6119,594-87-8512,150-60-1665,0,"2022/01/07, 22:14:19"
6120,148-49-3184,150-60-1665,2,"2022/04/29, 12:14:42"
6121,877-33-4462,150-60-1665,0,"2022/01/17, 22:36:40"
6122,431-25-4334,150-60-1665,0,"2022/03/08, 12:49:10"
6123,148-49-3184,280-65-5827,4,"2022/04/01, 08:49:15"
6124,898-73-3339,030-45-1969,3,"2022/01/24, 04:13:25"
6125,148-49-3184,150-60-1665,3,"2022/03/23, 07:55:05"
6126,830-11-8837,280-65-5827,3,"2022/06/29, 01:48:30"
6127,877-33-4462,280-65-5827,1,"2022/04/18, 18:56:20"
6128,488-22-2850,030-45-1969,0,"2022/02/24, 11:40:37"
6129,154-64-9693,280-65-5827,1,"2022/02/01, 22:26:46"
6130,898-73-3339,150-60-1665,0,"2022/03/04, 16:58:48"
6131,574-92-3858,150-60-1665,0,"2022/03/12, 00:03:19"
6132,488-22-2850,150-60-1665,3,"2022/06/01, 21:41:42"
6133,898-73-3339,280-65-5827,2,"2022/06/07, 23:15:22"
6134,898-73-3339,150-60-1665,0,"2022/05/20, 00:10:34"
6135,154-64-9693,030-45-1969,0,"2022/05/20, 07:31:49"
6136,038-37-7264,150-60-1665,4,"2022/03/14, 13:09:34"
6137,038-37-7264,030-45-1969,2,"2022/06/29, 08:07:57"
6138,594-87-8512,150-60-1665,1,"2022/06/14, 21:33:30"
6139,148-49-3184,030-45-1969,4,"2022/04/19, 14:14:21"
6140,830-11-8837,150-60-1665,4,"2022/05/07, 02:19:51"
6141,898-73-3339,280-65-5827,4,"2022/06/19, 03:17:41"
6142,574-92-3858,030-45-1969,4,"2022/05/13, 19:20:56"
6143,154-64-9693,280-65-5827,2,"2022/04/22, 10:20:43"
6144,154-64-9693,030-45-1969,0,"2022/06/11, 01:23:13"
6145,574-92-3858,030-45-1969,4,"2022/02/18, 21:12:21"
6146,594-87-8512,150-60-1665,4,"2022/01/25, 07:47:43"
6147,877-33-4462,150-60-1665,4,"2022/03/18, 10:38:40"
6148,431-25-4334,030-45-1969,0,"2022/04/20, 01:44:17"
6149,574-92-3858,280-65-5827,0,"2022/03/27, 01:44:57"
6150,154-64-9693,150-60-1665,4,"2022/06/05, 10:16:05"
6151,877-33-4462,280-65-5827,4,"2022/05/30, 15:13:04"
6152,038-37-7264,150-60-1665,3,"2022/03/10, 11:21:16"
6153,038-37-7264,280-65-5827,1,"2022/03/19, 13:57:51"
6154,877-33-4462,030-45-1969,3,"2022/05/16, 03:49:36"
6155,488-22-2850,150-60-1665,4,"2022/04/09, 05:06:13"
6156,431-25-4334,280-65-5827,2,"2022/02/04, 03:15:06"
6157,898-73-3339,150-60-1665,0,"2022/04/02, 21:58:27"
6158,898-73-3339,030-45-1969,3,"2022/01/29, 09:48:47"
6159,877-33-4462,150-60-1665,1,"2022/01/30, 10:21:44"
6160,431-25-4334,280-65-5827,4,"2022/06/11, 11:05:58"
6161,830-11-8837,150-60-1665,1,"2022/05/17, 13:42:19"
6162,898-73-3339,150-60-1665,1,"2022/04/11, 17:02:15"
6163,877-33-4462,150-60-1665,1,"2022/06/16, 00:36:26"
6164,488-22-2850,030-45-1969,1,"2022/05/02, 22:57:36"
6165,594-87-8512,150-60-1665,4,"2022/03/29, 10:00:18"
6166,154-64-9693,030-45-1969,2,"2022/02/15, 12:23:38"
6167,488-22-2850,030-45-1969,3,"2022/06/11, 03:59:09"
6168,830-11-8837,150-60-1665,3,"2022/03/08, 21:29:44"
6169,877-33-4462,280-65-5827,0,"2022/03/28, 20:49:06"
6170,038-37-7264,030-45-1969,1,"2022/04/24, 22:37:06"
6171,830-11-8837,280-65-5827,0,"2022/05/22, 18:48:19"
6172,431-25-4334,150-60-1665,4,"2022/04/14, 21:00:03"
6173,877-33-4462,030-45-1969,4,"2022/03/25, 23:51:28"
6174,898-73-3339,280-65-5827,2,"2022/06/26, 19:46:42"
6175,038-37-7264,030-45-1969,2,"2022/02/26, 10:51:37"
6176,148-49-3184,030-45-1969,3,"2022/04/14, 19:08:52"
6177,898-73-3339,030-45-1969,0,"2022/02/13, 08:48:39"
6178,038-37-7264,150-60-1665,3,"2022/01/20, 11:42:06"
6179,898-73-3339,150-60-1665,1,"2022/05/24, 16:56:40"
6180,488-22-2850,030-45-1969,3,"2022/02/24, 14:29:16"
6181,431-25-4334,150-60-1665,3,"2022/03/19, 00:31:01"
6182,488-22-2850,030-45-1969,1,"2022/05/02, 03:34:29"
6183,488-22-2850,030-45-1969,0,"2022/06/11, 16:16:49"
6184,431-25-4334,280-65-5827,3,"2022/06/13, 14:19:24"
6185,877-33-4462,150-60-1665,3,"2022/01/16, 18:06:52"
6186,830-11-8837,280-65-5827,1,"2022/05/22, 20:19:54"
6187,877-33-4462,030-45-1969,3,"2022/04/07, 16:58:11"
6188,431-25-4334,030-45-1969,3,"2022/03/03, 04:47:08"
6189,488-22-2850,150-60-1665,2,"2022/06/02, 11:32:58"
6190,877-33-4462,030-45-1969,3,"2022/02/26, 05:04:16"
6191,038-37-7264,280-65-5827,2,"2022/01/03, 14:34:46"
6192,594-87-8512,030-45-1969,0,"2022/05/27, 22:44:14"
6193,830-11-8837,150-60-1665,0,"2022/01/17, 00:55:34"
6194,898-73-3339,280-65-5827,0,"2022/03/05, 14:02:39"
6195,574-92-3858,150-60-1665,2,"2022/06/15, 05:40:03"
6196,877-33-4462,030-45-1969,0,"2022/02/11, 00:17:32"
6197,877-33-4462,280-65-5827,1,"2022/02/20, 19:15:32"
6198,148-49-3184,150-60-1665,3,"2022/05/04, 20:26:34"
6199,431-25-4334,280-65-5827,2,"2022/03/25, 11:58:14"
6200,574-92-3858,280-65-5827,0,"2022/02/26, 23:18:22"
6201,488-22-2850,030-45-1969,0,"2022/04/08, 12:11:15"
6202,898-73-3339,030-45-1969,4,"2022/05/02, 05:10:19"
6203,154-64-9693,030-45-1969,0,"2022/04/17, 05:11:42"
6204,594-87-8512,150-60-1665,3,"2022/06/11, 07:14:08"
6205,431-25-4334,030-45-1969,0,"2022/06/20, 13:04:27"
6206,488-22-2850,150-60-1665,3,"2022/03/03, 10:36:51"
6207,574-92-3858,150-60-1665,4,"2022/01/12, 05:57:14"
6208,898-73-3339,030-45-1969,1,"2022/06/16, 10:49:51"
6209,877-33-4462,030-45-1969,3,"2022/02/05, 22:16:40"
6210,594-87-8512,030-45-1969,2,"2022/04/19, 03:59:21"
6211,148-49-3184,150-60-1665,0,"2022/05/31, 17:55:57"
6212,038-37-7264,030-45-1969,2,"2022/06/03, 01:34:33"
6213,830-11-8837,150-60-1665,3,"2022/03/20, 17:37:47"
6214,488-22-2850,150-60-1665,3,"2022/04/02, 17:14:46"
6215,594-87-8512,150-60-1665,3,"2022/03/19, 02:26:59"
6216,488-22-2850,150-60-1665,0,"2022/03/20, 10:07:13"
6217,877-33-4462,150-60-1665,2,"2022/01/25, 14:29:05"
6218,431-25-4334,280-65-5827,1,"2022/01/16, 14:13:02"
6219,148-49-3184,030-45-1969,4,"2022/06/10, 01:43:55"
6220,431-25-4334,150-60-1665,3,"2022/04/24, 01:18:06"
6221,148-49-3184,280-65-5827,3,"2022/03/02, 05:15:08"
6222,898-73-3339,030-45-1969,1,"2022/06/09, 23:56:20"
6223,574-92-3858,280-65-5827,4,"2022/04/24, 06:05:28"
6224,148-49-3184,280-65-5827,0,"2022/03/01, 05:31:41"
6225,830-11-8837,150-60-1665,2,"2022/04/02, 22:11:53"
6226,574-92-3858,150-60-1665,2,"2022/01/29, 05:54:18"
6227,154-64-9693,150-60-1665,4,"2022/05/10, 18:44:45"
6228,574-92-3858,150-60-1665,1,"2022/03/21, 13:07:29"
6229,148-49-3184,030-45-1969,4,"2022/02/09, 11:25:46"
6230,148-49-3184,150-60-1665,1,"2022/02/06, 08:21:51"
6231,594-87-8512,280-65-5827,4,"2022/02/17, 13:32:29"
6232,431-25-4334,150-60-1665,2,"2022/02/26, 06:03:34"
6233,830-11-8837,150-60-1665,1,"2022/01/19, 21:27:45"
6234,154-64-9693,030-45-1969,1,"2022/02/20, 03:24:55"
6235,594-87-8512,030-45-1969,0,"2022/04/17, 18:42:38"
6236,154-64-9693,030-45-1969,0,"2022/03/14, 03:02:54"
6237,488-22-2850,150-60-1665,4,"2022/05/04, 23:58:20"
6238,148-49-3184,280-65-5827,2,"2022/06/09, 00:24:29"
6239,154-64-9693,150-60-1665,4,"2022/03/11, 08:23:06"
6240,431-25-4334,150-60-1665,4,"2022/04/05, 17:53:40"
6241,488-22-2850,280-65-5827,3,"2022/01/02, 14:13:01"
6242,038-37-7264,280-65-5827,2,"2022/01/15, 15:44:03"
6243,898-73-3339,280-65-5827,0,"2022/02/24, 00:28:36"
6244,038-37-7264,150-60-1665,2,"2022/02/11, 21:17:03"
6245,038-37-7264,280-65-5827,0,"2022/05/21, 16:09:31"
6246,574-92-3858,150-60-1665,0,"2022/05/11, 10:58:14"
6247,431-25-4334,280-65-5827,4,"2022/06/07, 09:11:05"
6248,594-87-8512,280-65-5827,1,"2022/05/31, 22:37:06"
6249,148-49-3184,280-65-5827,4,"2022/04/01, 11:51:44"
6250,830-11-8837,150-60-1665,2,"2022/03/14, 22:39:22"
6251,154-64-9693,280-65-5827,2,"2022/02/07, 05:48:23"
6252,574-92-3858,150-60-1665,1,"2022/02/21, 19:39:24"
6253,877-33-4462,280-65-5827,0,"2022/04/23, 23:49:48"
6254,877-33-4462,150-60-1665,1,"2022/03/23, 00:32:07"
6255,830-11-8837,280-65-5827,4,"2022/02/07, 09:37:34"
6256,488-22-2850,150-60-1665,2,"2022/03/20, 16:33:16"
6257,594-87-8512,280-65-5827,0,"2022/05/19, 14:55:15"
6258,431-25-4334,030-45-1969,2,"2022/06/25, 19:27:45"
6259,148-49-3184,150-60-1665,2,"2022/03/27, 09:01:07"
6260,877-33-4462,150-60-1665,2,"2022/03/27, 07:47:23"
6261,594-87-8512,150-60-1665,4,"2022/03/17, 02:51:14"
6262,574-92-3858,280-65-5827,4,"2022/06/23, 16:40:36"
6263,488-22-2850,280-65-5827,0,"2022/01/19, 21:50:47"
6264,148-49-3184,280-65-5827,1,"2022/01/30, 23:23:54"
6265,830-11-8837,280-65-5827,4,"2022/01/20, 14:46:58"
6266,830-11-8837,150-60-1665,2,"2022/02/03, 01:50:00"
6267,431-25-4334,150-60-1665,3,"2022/01/08, 09:46:56"
6268,574-92-3858,030-45-1969,1,"2022/03/07, 03:58:40"
6269,431-25-4334,030-45-1969,3,"2022/03/25, 13:10:20"
6270,830-11-8837,150-60-1665,3,"2022/06/05, 16:22:38"
6271,877-33-4462,150-60-1665,4,"2022/05/09, 05:56:42"
6272,038-37-7264,280-65-5827,1,"2022/01/03, 13:34:56"
6273,877-33-4462,150-60-1665,0,"2022/03/08, 20:22:36"
6274,488-22-2850,150-60-1665,0,"2022/05/10, 18:18:45"
6275,898-73-3339,030-45-1969,1,"2022/02/03, 03:58:17"
6276,488-22-2850,280-65-5827,0,"2022/05/03, 05:31:56"
6277,148-49-3184,030-45-1969,4,"2022/02/19, 14:05:11"
6278,574-92-3858,030-45-1969,0,"2022/05/13, 00:37:17"
6279,148-49-3184,150-60-1665,4,"2022/06/27, 12:46:46"
6280,898-73-3339,150-60-1665,2,"2022/04/06, 16:18:07"
6281,830-11-8837,150-60-1665,1,"2022/01/28, 14:49:48"
6282,594-87-8512,150-60-1665,4,"2022/01/12, 08:51:08"
6283,574-92-3858,280-65-5827,4,"2022/02/12, 09:55:37"
6284,574-92-3858,280-65-5827,0,"2022/01/21, 13:25:59"
6285,898-73-3339,280-65-5827,3,"2022/05/09, 08:24:06"
6286,594-87-8512,150-60-1665,0,"2022/05/27, 09:37:32"
6287,594-87-8512,150-60-1665,1,"2022/02/06, 02:19:09"
